id,class,D_sum,D_count,D_mean,K_sum,K_count,K_mean
60,,648.6530159515987,2963.1666666667415,0.0,181.67633298122922,1259.8333333333308,0.0
61,,262.54973959460057,2812.8333333334062,0.0,121.10916336279378,1255.1666666666652,0.0
62,,712.6499456315406,2976.000000000084,0.0,168.77976786424543,1242.8333333333296,0.0
63,,793.1640526434065,3058.0000000000764,0.0,175.34603710068512,1254.1666666666638,0.0
64,,416.1669231018715,2892.166666666745,0.0,173.81145281712983,1275.666666666662,0.0
65,,687.4489926589762,2964.6666666667506,0.0,178.3809007273046,1250.4999999999998,0.0
66,,770.1644481225853,3038.500000000086,0.0,178.98083656105558,1235.8333333333298,0.0
67,,451.6436406667202,2959.83333333342,0.0,133.45128869805492,1234.8333333333308,0.0
68,,255.39911433716603,2685.833333333397,0.0,203.4378298734263,1273.6666666666626,0.0
69,,495.1848068352511,2888.3333333334044,0.0,163.86251782857624,1235.9999999999975,0.0
70,,565.2776224330902,2925.0000000000737,0.0,151.50351917812125,1208.0000000000036,0.0
71,,411.4135698123238,2784.3333333334035,0.0,291.9125041127149,1311.9999999999934,0.0
72,,688.26835321929,2960.833333333414,0.0,186.87253065098326,1230.8333333333337,0.0
73,,459.35194321583447,2940.5000000000764,0.0,153.2669578828357,1267.8333333333283,0.0
74,,570.6498745747813,3006.3333333334153,0.0,150.6688728966448,1251.6666666666624,0.0
75,,884.4121690696363,3082.3333333334176,0.0,200.39289849632834,1246.6666666666642,0.0
76,,409.96001475067317,2638.3333333333812,0.0,434.4944319096652,1278.333333333329,0.0
77,,388.9773055676205,2623.500000000044,0.0,375.23568062660524,1260.8333333333303,0.0
78,,567.2569898953129,3047.6666666667484,0.0,141.1096407099087,1249.6666666666636,0.0
79,,601.1742382794763,2990.166666666743,0.0,150.3838041096679,1235.1666666666626,0.0
80,,584.6477231679712,2955.3333333334085,0.0,185.6126312724006,1264.4999999999968,0.0
81,,709.9853884710507,2953.333333333416,0.0,166.49489843005503,1206.5000000000018,0.0
82,,378.97536642560385,2838.8333333334167,0.0,206.4967674179542,1264.4999999999977,0.0
83,,281.2926652845901,2811.0000000000814,0.0,120.66864123641734,1252.6666666666636,0.0
84,,250.32605997553745,2685.8333333333917,0.0,160.82628713501964,1241.166666666667,0.0
85,,664.3866443770831,3027.6666666667425,0.0,164.5404008839518,1244.833333333332,0.0
86,,409.0743060717805,2738.000000000068,0.0,362.64995449932115,1286.8333333333287,0.0
87,,972.2560210450054,3048.8333333334053,0.0,219.1463061589455,1231.500000000002,0.0
88,,639.7442384721975,2927.166666666743,0.0,185.47246816625133,1223.6666666666658,0.0
89,,489.4153272507045,2950.5000000000814,0.0,169.64920929892895,1272.333333333331,0.0
90,,361.8306583863286,2695.333333333398,0.0,283.58891804725465,1266.6666666666622,0.0
91,,722.1897863736486,2955.0000000000837,0.0,204.8422966193315,1241.833333333332,0.0
92,,340.12135413616636,2731.500000000072,0.0,283.4414568539443,1316.8333333333278,0.0
93,,404.5314828033543,2738.833333333395,0.0,283.5313243268066,1262.9999999999989,0.0
94,,400.5662629770397,2899.666666666748,0.0,147.31605235785202,1255.3333333333303,0.0
95,,365.07281696398564,2810.3333333334085,0.0,262.180743915585,1302.6666666666606,0.0
96,,960.6157901676602,3062.1666666667325,0.0,222.38396877194037,1244.4999999999968,0.0
97,,971.6770966081463,3103.1666666667297,0.0,210.05075439632793,1247.9999999999961,0.0
98,,685.1848209283283,3036.8333333334144,0.0,151.19918747795217,1239.3333333333335,0.0
99,,356.1311234307702,2616.500000000051,0.0,340.0562285363543,1248.4999999999986,0.0
100,,290.70165916528333,2722.500000000071,0.0,184.28096025590787,1281.4999999999945,0.0
101,,436.6958018228358,2869.166666666749,0.0,137.9886895948458,1230.8333333333308,0.0
102,,647.3209343941452,2956.333333333416,0.0,175.1721858147494,1243.9999999999966,0.0
103,,346.2886014836651,2712.8333333333876,0.0,268.1590293550672,1267.999999999996,0.0
104,,248.80157951785887,2683.0000000000673,0.0,157.79433992375476,1234.6666666666656,0.0
105,,395.7052562737438,2839.166666666751,0.0,197.10181685465128,1270.1666666666636,0.0
106,,408.49049307349594,2761.500000000071,0.0,274.5950644328013,1286.3333333333308,0.0
107,,374.97549321328233,2615.3333333333767,0.0,409.1584672258456,1274.166666666662,0.0
108,,654.3627428807823,2952.833333333415,0.0,148.11140464449073,1227.9999999999986,0.0
109,,500.4832964510555,2742.6666666667393,0.0,416.2550816334996,1325.1666666666608,0.0
110,,370.08222197726093,2650.8333333333867,0.0,354.48071280454604,1287.6666666666615,0.0
111,,370.33817338578393,2703.666666666729,0.0,345.41086986640414,1295.9999999999939,0.0
112,,346.51682037068935,2699.833333333396,0.0,288.83333449637087,1276.1666666666615,0.0
113,,387.819083057821,2806.5000000000755,0.0,235.44843228816728,1297.1666666666606,0.0
114,,379.35780564344765,2642.500000000051,0.0,409.5020800351039,1265.6666666666638,0.0
115,,380.57157330342346,2928.00000000008,0.0,136.55532631300449,1242.9999999999961,0.0
116,,453.6715049718411,2774.5000000000764,0.0,313.32605287858553,1294.999999999993,0.0
117,,457.4019152004529,2646.0000000000546,0.0,429.43022878230323,1275.666666666662,0.0
118,,351.1227479713779,2781.5000000000655,0.0,253.19987492791586,1303.1666666666606,0.0
119,,340.1583368072206,2921.833333333407,0.0,170.1178006694852,1314.3333333333276,0.0
120,,571.8000937771718,2913.8333333334162,0.0,173.10840486617315,1250.166666666664,0.0
121,,423.09861342207546,2955.3333333334144,0.0,187.49385486025585,1295.6666666666613,0.0
122,,802.8124447578363,2945.500000000083,0.0,209.27816525034677,1224.0,0.0
123,,674.3427734425394,3020.0000000000846,0.0,179.05324315274885,1244.4999999999984,0.0
124,,702.6555678165231,2973.000000000081,0.0,140.78881274273192,1220.0000000000025,0.0
125,,766.8189776590067,2922.000000000084,0.0,182.4919513504495,1193.5000000000034,0.0
126,,808.0170768344256,3021.333333333411,0.0,179.57225606500657,1245.4999999999989,0.0
127,,561.0684935689369,2953.333333333413,0.0,146.45156046678866,1237.666666666665,0.0
128,,342.51550111618815,2704.5000000000623,0.0,287.35609801125685,1291.8333333333273,0.0
129,,790.2545706797656,2912.1666666667493,0.0,183.74314916414372,1209.000000000005,0.0
130,,573.9822036193452,3001.666666666745,0.0,159.0331956829499,1247.9999999999982,0.0
131,,350.6346328208361,2722.666666666723,0.0,333.7828031213932,1305.333333333325,0.0
132,,600.0037442620467,3026.333333333415,0.0,135.00298442750457,1225.9999999999998,0.0
133,,571.7344733901439,3005.3333333334076,0.0,179.58685500049887,1287.4999999999927,0.0
134,,386.3516003284414,2598.0000000000423,0.0,350.2726334099205,1240.9999999999993,0.0
135,,392.14260253139224,2719.000000000068,0.0,331.2837253479777,1306.9999999999961,0.0
136,,904.4616025283394,2989.166666666756,0.0,206.10357287744822,1208.8333333333378,0.0
137,,307.5781014664961,2711.666666666728,0.0,247.59992567556858,1271.33333333333,0.0
138,,480.96607389474843,2900.3333333334103,0.0,193.4018148626255,1269.4999999999973,0.0
139,,328.90153294650264,2751.166666666742,0.0,242.9717722376132,1285.999999999996,0.0
140,,679.2599386837994,3019.500000000077,0.0,171.4414417412083,1255.8333333333312,0.0
141,,324.48181860211264,2724.1666666667293,0.0,324.199477271718,1325.8333333333267,0.0
142,,426.4254640008707,2691.8333333333962,0.0,394.13823617614764,1293.166666666661,0.0
143,,346.28547291289715,2893.166666666753,0.0,151.36410753651242,1273.9999999999948,0.0
144,,402.26368662168204,2916.5000000000823,0.0,169.23163796609538,1268.333333333328,0.0
145,,388.2172218102453,2759.8333333334085,0.0,309.82718761669855,1301.8333333333258,0.0
146,,415.4425553494515,2675.6666666667243,0.0,421.54864370595755,1312.6666666666615,0.0
147,,350.0159235719914,2825.500000000081,0.0,201.7130940737203,1282.1666666666633,0.0
148,,492.19285672900554,2925.666666666765,0.0,196.75037415172054,1258.6666666666626,0.0
149,,520.7896227638415,2900.500000000073,0.0,134.07835230196392,1240.0,0.0
150,,464.6948233527556,2891.000000000081,0.0,289.6852943261828,1321.3333333333253,0.0
151,,327.8722313340981,2933.6666666667475,0.0,116.76648085910719,1235.6666666666665,0.0
152,,613.9514497696235,2973.333333333416,0.0,185.45961028411392,1259.8333333333271,0.0
153,,215.50136332226356,2751.00000000007,0.0,153.44645027114908,1292.6666666666586,0.0
154,,813.2494576537339,3053.5000000000778,0.0,191.19290185838503,1239.3333333333308,0.0
155,,658.7766671467871,2947.1666666667434,0.0,159.25824285883309,1214.1666666666677,0.0
156,,464.1123110975812,2953.6666666667466,0.0,204.35572760204994,1297.3333333333273,0.0
157,,362.1025374976651,2700.5000000000623,0.0,322.1737120905742,1300.8333333333294,0.0
158,,562.8396947512919,2953.5000000000837,0.0,163.981160980051,1245.9999999999977,0.0
159,,958.9207412200956,3008.6666666667375,0.0,224.68782402005584,1220.3333333333333,0.0
160,,743.8295758087185,2998.0000000000855,0.0,174.27415988351535,1225.8333333333333,0.0
161,,862.8785823665514,3005.833333333411,0.0,216.77436398401508,1243.1666666666652,0.0
162,,843.3216183580372,2952.5000000000837,0.0,189.1472559863481,1203.833333333338,0.0
163,,938.3185738447031,3017.333333333415,0.0,220.74557756943412,1235.1666666666656,0.0
164,,892.266199482159,2996.833333333416,0.0,198.78614286391465,1211.3333333333348,0.0
165,,671.590457068953,2932.8333333334094,0.0,199.2266917562051,1228.3333333333337,0.0
166,,435.273988417328,2890.1666666667493,0.0,185.95805486981826,1288.9999999999939,0.0
167,,322.9252182436377,2721.333333333399,0.0,281.8875997369199,1298.66666666666,0.0
168,,617.1041217030922,3041.833333333414,0.0,151.87321869144074,1257.4999999999955,0.0
169,,453.2901599633918,2955.3333333334053,0.0,122.33466403993768,1227.6666666666665,0.0
170,,492.4263340893283,2920.5000000000814,0.0,149.01427032016585,1236.499999999998,0.0
171,,473.2359254444854,2879.0000000000805,0.0,244.1256978628162,1277.999999999994,0.0
172,,438.38523938520035,2717.166666666724,0.0,434.2921786198246,1316.4999999999923,0.0
173,,544.776030532592,2919.3333333334085,0.0,173.03049049582768,1230.6666666666652,0.0
174,,429.51582861135364,2876.666666666745,0.0,296.0857111497022,1316.999999999994,0.0
175,,627.3421120614455,3015.833333333416,0.0,148.64838409320356,1236.4999999999989,0.0
176,,438.85117768030983,2879.0000000000773,0.0,194.52029563186392,1273.66666666666,0.0
177,,396.74108242371403,2771.833333333401,0.0,311.99626088477726,1301.3333333333271,0.0
178,,377.4777392492,2715.8333333333962,0.0,346.8989784841871,1285.9999999999945,0.0
179,,612.75038199566,3036.0000000000728,0.0,148.29488486929765,1265.3333333333296,0.0
180,,901.0963746309775,3067.3333333334153,0.0,197.33479833753455,1255.999999999996,0.0
181,,385.20013661109317,2679.5000000000596,0.0,373.47436015540825,1301.8333333333283,0.0
182,,832.2372287367533,2936.5000000000796,0.0,204.60948347746793,1219.3333333333337,0.0
183,,326.5009201091584,2670.666666666721,0.0,341.1887529985765,1272.1666666666629,0.0
184,,570.7455883990915,3029.8333333334103,0.0,173.64226110884997,1276.3333333333305,0.0
185,,503.4066530606867,2891.6666666667456,0.0,155.6827202411424,1242.8333333333323,0.0
186,,360.8753306945725,2918.1666666667484,0.0,99.53817334906275,1219.833333333334,0.0
187,,814.5439504777302,2953.833333333413,0.0,177.81231641868985,1202.0000000000007,0.0
188,,306.4648782503995,2749.333333333409,0.0,255.15000935173416,1289.6666666666608,0.0
189,,396.78322170124494,2733.500000000064,0.0,284.9835920695128,1274.6666666666624,0.0
190,,364.70425194055866,2697.5000000000664,0.0,348.7908133093152,1295.9999999999939,0.0
191,,331.0626766803068,2782.000000000078,0.0,210.96343290622482,1283.9999999999936,0.0
192,,674.9119994648215,2965.1666666667497,0.0,195.9112753619129,1249.833333333331,0.0
193,,372.9734932995848,2839.1666666667456,0.0,148.8438697335902,1251.4999999999998,0.0
194,,381.6658108686904,2891.000000000082,0.0,178.5051044866907,1286.8333333333296,0.0
195,,363.95657642688474,2869.333333333412,0.0,179.15176741911137,1284.3333333333262,0.0
196,,866.6101114191246,2998.166666666753,0.0,200.17031375706796,1228.1666666666665,0.0
197,,746.3518377563508,3009.666666666748,0.0,193.39015892686257,1231.4999999999998,0.0
198,,363.0675494592917,2746.5000000000696,0.0,248.51593521015613,1269.499999999996,0.0
199,,806.7218483249818,3050.0000000000787,0.0,203.090438256875,1254.166666666663,0.0
200,,727.0961524317752,2998.8333333334135,0.0,178.77834199723705,1232.5,0.0
201,,323.45678350000185,2745.8333333334017,0.0,222.6815834565492,1288.1666666666617,0.0
202,,362.4484789798042,2747.166666666739,0.0,258.9550058206182,1276.6666666666615,0.0
203,,403.878133385552,2665.8333333333926,0.0,348.41637517943195,1273.4999999999968,0.0
204,,709.6640933861606,2947.1666666667434,0.0,201.19216027984598,1243.333333333331,0.0
205,,916.6697801822099,3076.0000000000755,0.0,209.9490270667762,1244.9999999999966,0.0
206,,306.03264352752564,2776.8333333334044,0.0,271.20541155890834,1326.1666666666606,0.0
207,,386.14982734888304,2688.000000000058,0.0,352.3928524326531,1284.4999999999957,0.0
208,,532.1991439062556,2892.166666666751,0.0,149.1270314944293,1237.1666666666633,0.0
209,,589.2238420397472,2863.5000000000778,0.0,154.30413367766738,1198.5000000000036,0.0
210,,899.1121599007931,2994.500000000076,0.0,194.47667073118177,1218.666666666666,0.0
211,,654.1066912882056,2996.6666666667475,0.0,155.42403556912458,1230.166666666668,0.0
212,,388.85648524527204,2771.0000000000664,0.0,265.3443552672971,1273.999999999996,0.0
213,,287.9734384966472,2771.833333333406,0.0,222.84049120825736,1274.499999999995,0.0
214,,471.60344955510413,2718.333333333394,0.0,453.044449315309,1313.3333333333271,0.0
215,,257.81295358458107,2780.833333333406,0.0,212.1210373316699,1303.8333333333296,0.0
216,,523.3571411597334,2827.833333333409,0.0,215.47512161936726,1249.333333333333,0.0
217,,761.3751712944522,3016.6666666667475,0.0,190.15339816048288,1248.499999999997,0.0
218,,690.9006082433542,2968.333333333417,0.0,165.59448677983377,1224.3333333333333,0.0
219,,450.8152396915912,2718.166666666736,0.0,416.63438738146215,1309.166666666659,0.0
220,,414.76869414435043,2852.8333333334112,0.0,159.25893472850407,1264.4999999999982,0.0
221,,229.4567833833028,2773.666666666737,0.0,165.76510920187295,1267.833333333329,0.0
222,,428.3641670788826,2958.333333333417,0.0,158.97533852778022,1288.1666666666595,0.0
223,,357.951328516769,2712.833333333398,0.0,308.0935570919109,1276.8333333333273,0.0
224,,337.56999266540754,2738.5000000000678,0.0,299.48730506506564,1291.8333333333273,0.0
225,,288.5828782827679,2776.3333333334053,0.0,153.8989560025004,1274.999999999995,0.0
226,,578.0545918516591,2951.666666666738,0.0,144.2133741291258,1252.6666666666647,0.0
227,,396.8608179099293,2689.5000000000673,0.0,298.3604181709686,1259.3333333333287,0.0
228,,416.59144862655666,2705.6666666667343,0.0,341.6244202212273,1272.999999999994,0.0
229,,396.36081956316974,2733.0000000000655,0.0,325.801545309045,1292.4999999999945,0.0
230,,957.9847463690473,2978.833333333419,0.0,200.25269940190827,1205.0000000000016,0.0
231,,445.6705330166798,2952.333333333401,0.0,159.31252930885657,1266.3333333333276,0.0
232,,407.45777225005963,2713.1666666667334,0.0,365.7654962309662,1308.6666666666583,0.0
233,,609.6192225986972,2969.8333333334126,0.0,172.21793656423245,1233.1666666666665,0.0
234,,716.6300407527949,3014.6666666667456,0.0,183.12523022471876,1251.83333333333,0.0
235,,588.2004570445866,2905.333333333415,0.0,164.80203370787342,1225.833333333336,0.0
236,,359.62751568133757,2720.0000000000696,0.0,317.0415592971082,1297.3333333333283,0.0
237,,451.28303483676785,2735.333333333402,0.0,468.1397062934251,1325.499999999992,0.0
238,,442.60680008999253,3041.5000000000887,0.0,123.71101982292855,1258.9999999999964,0.0
239,,408.3500392009504,2851.3333333334112,0.0,267.829391986424,1327.4999999999945,0.0
240,,522.999391285795,2876.333333333412,0.0,141.99218908694792,1215.6666666666683,0.0
241,,233.21802295259312,2702.5000000000655,0.0,182.35052922351767,1305.6666666666586,0.0
242,,868.092739936223,3029.3333333334126,0.0,189.786373437583,1234.166666666666,0.0
243,,644.1093207901591,2915.1666666667443,0.0,181.4939976054631,1223.5,0.0
244,,635.0221537333774,2933.83333333342,0.0,146.09845956625708,1220.0000000000039,0.0
245,,257.3124164443757,2803.33333333341,0.0,172.7568082840483,1284.9999999999966,0.0
246,,355.0074988822857,2817.3333333334176,0.0,263.28060825307165,1319.6666666666583,0.0
247,,304.8851294968937,2860.8333333334103,0.0,221.80249920450467,1344.8333333333264,0.0
248,,394.6089885722589,2935.6666666667415,0.0,148.6600324166273,1267.8333333333294,0.0
249,,638.2244071279555,2971.500000000085,0.0,166.8916982720034,1245.9999999999973,0.0
250,,863.8938434420544,3036.166666666743,0.0,200.43742726153909,1238.1666666666647,0.0
251,,346.42231267083105,2860.3333333334217,0.0,142.6317685352877,1264.6666666666633,0.0
252,,699.1123621309092,3023.000000000077,0.0,156.8780941182735,1233.6666666666645,0.0
253,,323.6601630378126,2749.166666666738,0.0,216.58721541875514,1256.1666666666665,0.0
254,,331.6933330936407,2759.6666666667356,0.0,313.1324341871816,1327.9999999999898,0.0
255,,822.7535225030813,2984.1666666667475,0.0,184.72359004359058,1223.8333333333326,0.0
256,,338.4878610460498,2693.8333333333944,0.0,295.1903380541706,1294.4999999999966,0.0
257,,358.26494752094646,2834.6666666667456,0.0,181.7613065129422,1271.499999999995,0.0
258,,1011.7601141051005,3010.3333333334194,0.0,214.0941204274756,1216.1666666666674,0.0
259,,374.71463924499034,2728.833333333401,0.0,319.7257677139353,1291.66666666666,0.0
260,,438.20334471368574,2914.1666666667443,0.0,181.80571731124317,1300.3333333333262,0.0
261,,651.6651898349116,3018.500000000081,0.0,179.77721769334917,1256.8333333333292,0.0
262,,388.24387576801524,2905.000000000085,0.0,148.55131836820598,1280.4999999999948,0.0
263,,276.9958573912784,2663.833333333382,0.0,254.08885307627637,1270.3333333333292,0.0
264,,383.5727246225063,2879.166666666741,0.0,183.90973706770467,1279.3333333333278,0.0
265,,351.2024121618997,2752.166666666736,0.0,307.04360661753515,1300.4999999999945,0.0
266,,374.8606002824013,2867.166666666747,0.0,155.2357617505281,1277.3333333333271,0.0
267,,761.5934075100784,3036.83333333341,0.0,192.76612112840652,1238.166666666665,0.0
268,,396.9936963636727,2859.5000000000737,0.0,226.85538367504805,1300.499999999994,0.0
269,,687.6636765000828,2959.0000000000837,0.0,207.8818063430132,1247.3333333333285,0.0
270,,324.60719170648656,2727.5000000000764,0.0,318.34766838781775,1287.4999999999945,0.0
271,,311.3609636115661,2810.0000000000705,0.0,128.9084757259639,1231.4999999999993,0.0
272,,386.31623375059684,2714.6666666667265,0.0,360.6852760441136,1296.1666666666617,0.0
273,,795.4650504561488,3013.166666666755,0.0,177.29042381932902,1215.666666666668,0.0
274,,369.32541404645326,2785.6666666667397,0.0,305.273002710163,1322.1666666666606,0.0
275,,687.5611503689322,3033.0000000000837,0.0,187.6580663399,1262.8333333333298,0.0
276,,387.14134507599783,2703.500000000067,0.0,301.3477759117709,1273.333333333329,0.0
277,,412.7123444368035,2845.0000000000837,0.0,157.7888399858642,1260.3333333333294,0.0
278,,766.9045945790393,3004.0000000000755,0.0,172.94799445801388,1229.6666666666658,0.0
279,,645.959686765152,2986.166666666741,0.0,154.32353845862465,1229.3333333333348,0.0
280,,853.1459125628159,3002.1666666667506,0.0,183.02505283511735,1223.6666666666654,0.0
281,,368.80557827962963,2762.500000000077,0.0,272.8761898123533,1293.3333333333267,0.0
282,,980.9279082150371,2993.8333333334194,0.0,210.01550995905964,1207.500000000003,0.0
283,,443.05376578449165,2742.666666666732,0.0,338.4391367036369,1281.9999999999973,0.0
284,,393.1296993304971,2846.66666666675,0.0,267.6705195392865,1305.99999999999,0.0
285,,304.34595498240617,2657.1666666667197,0.0,249.4103564760021,1253.999999999998,0.0
286,,299.67051848136305,2657.5000000000546,0.0,276.47439662336404,1256.4999999999977,0.0
287,,806.6583267182932,3020.333333333412,0.0,200.7791748685585,1262.666666666662,0.0
288,,602.8645128266737,2974.0000000000873,0.0,163.11641977678644,1235.8333333333335,0.0
289,,457.5717348757047,2666.500000000061,0.0,409.80038666249277,1291.4999999999932,0.0
290,,788.63228058521,3000.3333333334112,0.0,201.6950102333441,1242.4999999999989,0.0
291,,939.319664568767,2983.0000000000864,0.0,205.60026824703422,1216.8333333333335,0.0
292,,709.5044120684948,3000.166666666749,0.0,180.17894400545345,1248.3333333333298,0.0
293,,663.5567207521194,3044.000000000074,0.0,183.6591512108788,1274.6666666666617,0.0
294,,609.8176034517833,2904.333333333425,0.0,160.63042953818282,1211.0000000000025,0.0
295,,949.7360148035699,3020.3333333334153,0.0,214.17559704510003,1232.9999999999973,0.0
296,,839.2012514202463,3002.333333333415,0.0,206.07535680115151,1232.6666666666665,0.0
297,,727.4931193590977,2993.5000000000805,0.0,183.16683711997518,1225.1666666666674,0.0
298,,840.5983903234124,2959.5000000000914,0.0,204.96997214138383,1211.3333333333362,0.0
299,,870.1504694236423,3012.166666666756,0.0,206.24258472377278,1227.3333333333317,0.0
300,,812.2120641406558,2977.666666666747,0.0,185.82664103555308,1222.3333333333353,0.0
301,,349.68377432434113,2929.5000000000814,0.0,161.5122807880635,1302.6666666666604,0.0
302,,686.2543192790886,3007.5000000000778,0.0,169.75326496466374,1244.6666666666642,0.0
303,,801.9208941037394,3030.0000000000837,0.0,189.08511662451235,1243.1666666666633,0.0
304,,437.8887809747973,2911.833333333414,0.0,147.6072837246194,1255.333333333331,0.0
305,,436.87526946816337,2874.3333333334144,0.0,213.85920252683877,1289.3333333333271,0.0
306,,319.016455732658,2693.5000000000655,0.0,294.29320969227246,1279.1666666666597,0.0
307,,482.89490768804404,2966.3333333334144,0.0,157.6514047189373,1277.6666666666629,0.0
308,,360.81584241804626,2700.833333333394,0.0,306.3911704314918,1278.666666666661,0.0
309,,721.2697586921195,3025.666666666751,0.0,172.9772203640031,1254.9999999999984,0.0
310,,369.4962160283872,2813.666666666743,0.0,183.28134033446864,1257.333333333332,0.0
311,,374.0618499366718,2795.5000000000778,0.0,128.1276507773219,1207.1666666666686,0.0
312,,336.41256561037625,2674.6666666667325,0.0,270.3147455462672,1256.6666666666645,0.0
313,,381.27660765217666,2896.5000000000937,0.0,213.57329842636486,1329.8333333333273,0.0
314,,816.1265490481836,3005.500000000076,0.0,208.82745664403575,1237.9999999999977,0.0
